solute,solvent,logS,DGsolv,Reference (DOI),Comments,can_smiles_solute,can_smiles_solvent,concat_smiles,is_chonps_halogens,index
NC(=O)c1ccccc1,ClC(Cl)Cl,,-11.06,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,ClC(Cl)Cl,NC(=O)c1ccccc1.ClC(Cl)Cl,True,17604
NC(=O)c1ccccc1,O,,-10.95,10.13020/3eks-j059 10.1016/j.cej.2021.129307,Averaged - std : 0.05,NC(=O)c1ccccc1,O,NC(=O)c1ccccc1.O,True,17606
NC(=O)c1ccccc1,c1ccccc1,,-9.93,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,NC(=O)c1ccccc1,c1ccccc1,NC(=O)c1ccccc1.c1ccccc1,True,17607
C1=CC=C(C(=C1)C(=O)N)O,CC(=O)OCCCC,,-12.29,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",NC(=O)c1ccccc1O,CCCCOC(C)=O,NC(=O)c1ccccc1O.CCCCOC(C)=O,True,17628
C1=CC=C(C(=C1)C(=O)N)O,CCCCOCCCC,,-10.54,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CCCCOCCCC,NC(=O)c1ccccc1O.CCCCOCCCC,True,17629
C1=CC=C(C(=C1)C(=O)N)O,CCCCOCCO,,-12.64,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CCCCOCCO,NC(=O)c1ccccc1O.CCCCOCCO,True,17630
C1=CC=C(C(=C1)C(=O)N)O,CCCO,,-12.26,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CCCO,NC(=O)c1ccccc1O.CCCO,True,17631
C1=CC=C(C(=C1)C(=O)N)O,CC(=O)OCCC,,-12.42,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CCCOC(C)=O,NC(=O)c1ccccc1O.CCCOC(C)=O,True,17632
C1=CC=C(C(=C1)C(=O)N)O,CCCOCCO,,-12.84,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CCCOCCO,NC(=O)c1ccccc1O.CCCOCCO,True,17633
C1=CC=C(C(=C1)C(=O)N)O,CC(=O)OC,,-12.75,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",NC(=O)c1ccccc1O,COC(C)=O,NC(=O)c1ccccc1O.COC(C)=O,True,17639
C1=CC=C(C(=C1)C(=O)N)O,CC(=O)OCC,,-12.59,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",NC(=O)c1ccccc1O,CCOC(C)=O,NC(=O)c1ccccc1O.CCOC(C)=O,True,17636
C1=CC=C(C(=C1)C(=O)N)O,CCOCCO,,-13.02,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CCOCCO,NC(=O)c1ccccc1O.CCOCCO,True,17637
C1=CC=C(C(=C1)C(=O)N)O,CO,,-12.72,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CO,NC(=O)c1ccccc1O.CO,True,17638
C1=CC=C(C(=C1)C(=O)N)O,O,,-10.39,10.1016/j.cej.2021.129307,"['Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A6)']",NC(=O)c1ccccc1O,O,NC(=O)c1ccccc1O.O,True,17643
C1=CC=C(C(=C1)C(=O)N)O,CC(OC)CCO,,-12.69,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,COC(C)CCO,NC(=O)c1ccccc1O.COC(C)CCO,True,17640
C1=CC=C(C(=C1)C(=O)N)O,c1ccccc1F,,-10.61,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],NC(=O)c1ccccc1O,Fc1ccccc1,NC(=O)c1ccccc1O.Fc1ccccc1,True,17641
C1=CC=C(C(=C1)C(=O)N)O,CCO,,-12.49,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CCO,NC(=O)c1ccccc1O.CCO,True,17635
C1=CC=C(C(=C1)C(=O)N)O,CCCCO,,-12.1,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CCCCO,NC(=O)c1ccccc1O.CCCCO,True,17627
C1=CC=C(C(=C1)C(=O)N)O,CCCCCCCO,,-11.85,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CCCCCCCO,NC(=O)c1ccccc1O.CCCCCCCO,True,17624
C1=CC=C(C(=C1)C(=O)N)O,CCCCCCO,,-11.97,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CCCCCCO,NC(=O)c1ccccc1O.CCCCCCO,True,17625
C1=CC=C(C(=C1)C(=O)N)O,CCCCCO,,-12.03,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CCCCCO,NC(=O)c1ccccc1O.CCCCCO,True,17626
C1=CC=C(C(=C1)C(=O)N)O,O1CCCC1,,-13.16,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],NC(=O)c1ccccc1O,C1CCOC1,NC(=O)c1ccccc1O.C1CCOC1,True,17610
C1=CC=C(C(=C1)C(=O)N)O,O1CCOCC1,,-13.0,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],NC(=O)c1ccccc1O,C1COCCO1,NC(=O)c1ccccc1O.C1COCCO1,True,17611
C1=CC=C(C(=C1)C(=O)N)O,CC(O)(C)C,,-12.07,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",NC(=O)c1ccccc1O,CC(C)(C)O,NC(=O)c1ccccc1O.CC(C)(C)O,True,17612
C1=CC=C(C(=C1)C(=O)N)O,OCCC(C)C,,-11.9,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",NC(=O)c1ccccc1O,CC(C)CCO,NC(=O)c1ccccc1O.CC(C)CCO,True,17615
C1=CC=C(C(=C1)C(=O)N)O,OCC(C)C,,-11.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",NC(=O)c1ccccc1O,CC(C)CO,NC(=O)c1ccccc1O.CC(C)CO,True,17616
C1=CC=C(C(=C1)C(=O)N)O,CC(=O)C,,-13.03,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",NC(=O)c1ccccc1O,CC(C)=O,NC(=O)c1ccccc1O.CC(C)=O,True,17614
C1=CC=C(C(=C1)C(=O)N)O,CC(C)OCCO,,-12.8,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CC(C)OCCO,NC(=O)c1ccccc1O.CC(C)OCCO,True,17618
C1=CC=C(C(=C1)C(=O)N)O,CC(C)(C)OCC(C)O,,-12.63,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CC(O)COC(C)(C)C,NC(=O)c1ccccc1O.CC(O)COC(C)(C)C,True,17619
C1=CC=C(C(=C1)C(=O)N)O,CC(O)CC,,-12.19,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",NC(=O)c1ccccc1O,CCC(C)O,NC(=O)c1ccccc1O.CCC(C)O,True,17620
C1=CC=C(C(=C1)C(=O)N)O,CCCC(O)C,,-12.06,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CCCC(C)O,NC(=O)c1ccccc1O.CCCC(C)O,True,17621
C1=CC=C(C(=C1)C(=O)N)O,CCCCCCCCCCO,,-11.57,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",NC(=O)c1ccccc1O,CCCCCCCCCCO,NC(=O)c1ccccc1O.CCCCCCCCCCO,True,17622
C1=CC=C(C(=C1)C(=O)N)O,CCCCCCCCO,,-11.68,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],NC(=O)c1ccccc1O,CCCCCCCCO,NC(=O)c1ccccc1O.CCCCCCCCO,True,17623
C1=CC=C(C(=C1)C(=O)N)O,CC(O)C,,-12.25,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",NC(=O)c1ccccc1O,CC(C)O,NC(=O)c1ccccc1O.CC(C)O,True,17617
c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)N)N,O,,-11.85,10.1016/j.cej.2021.129307,['FreeSolv (entry number=248)'],Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,O,Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O.O,True,18166
Nc1ccc(Nc2ccccc2)c3C(=O)c4ccccc4C(=O)c13,O,,-7.4,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Nc1ccc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O,O,Nc1ccc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O.O,True,18178
c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)O)N,O,,-9.53,10.1016/j.cej.2021.129307,['FreeSolv (entry number=247)'],Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,O,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O.O,True,18184
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N,O,,-11.53,10.1016/j.cej.2021.129307,['FreeSolv (entry number=610)'],Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,O,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O.O,True,18279
Nc1cccc2C(=O)c3ccccc3C(=O)c12,O,,-8.0,10.13020/3eks-j059,From Minnesota Solvation Database (MNSOL) version 2012,Nc1cccc2c1C(=O)c1ccccc1C2=O,O,Nc1cccc2c1C(=O)c1ccccc1C2=O.O,True,18329
C1=CC=C(C(=C1)N)[N+](=O)[O-],CCCCCC,,-7.51,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],Nc1ccccc1[N+](=O)[O-],CCCCCC,Nc1ccccc1[N+](=O)[O-].CCCCCC,True,18384
C1=CC=C(C(=C1)N)[N+](=O)[O-],O,,-7.43,10.1016/j.cej.2021.129307,"['Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A8)', 'FreeSolv (entry number=358)', 'CompSol Binary (entry number=64199)']",Nc1ccccc1[N+](=O)[O-],O,Nc1ccccc1[N+](=O)[O-].O,True,18387
C1=CC=C(C(=C1)N)[N+](=O)[O-],CC(C)(C)CC(C)C,,-7.5,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],Nc1ccccc1[N+](=O)[O-],CC(C)CC(C)(C)C,Nc1ccccc1[N+](=O)[O-].CC(C)CC(C)(C)C,True,18383
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCO,,-10.93,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCO,True,18604
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCO,,-11.0,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCO,True,18605
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,ClCCCC,,-12.13,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCl,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCl,True,18606
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCO,,-11.01,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCO,True,18607
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(=O)OCCCC,,-12.18,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCCCOC(C)=O,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCOC(C)=O,True,18608
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCOCCO,,-11.75,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCOCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCOCCO,True,18609
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCO,,-11.06,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCO,True,18610
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCOCCO,,-11.84,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCOCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCOCCO,True,18611
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCO,,-11.13,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCO,True,18613
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(=O)OCC,,-12.33,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCOC(C)=O,O=C(C(=O)c1ccccc1)c1ccccc1.CCOC(C)=O,True,18614
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCOCC,,-11.84,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCOCC,O=C(C(=O)c1ccccc1)c1ccccc1.CCOCC,True,18615
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCOCCO,,-11.91,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCOCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCOCCO,True,18616
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(C)(C)OC,,-11.75,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,COC(C)(C)C,O=C(C(=O)c1ccccc1)c1ccccc1.COC(C)(C)C,True,18618
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(=O)OC,,-12.44,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A3)']",O=C(C(=O)c1ccccc1)c1ccccc1,COC(C)=O,O=C(C(=O)c1ccccc1)c1ccccc1.COC(C)=O,True,18619
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(OC)CCO,,-11.76,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,COC(C)CCO,O=C(C(=O)c1ccccc1)c1ccccc1.COC(C)CCO,True,18620
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,ClC(Cl)(Cl)Cl,,-12.02,10.1016/j.cej.2021.129307,['Abraham Paper (A7)'],O=C(C(=O)c1ccccc1)c1ccccc1,ClC(Cl)(Cl)Cl,O=C(C(=O)c1ccccc1)c1ccccc1.ClC(Cl)(Cl)Cl,True,18621
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,ClCCCl,,-12.65,10.1016/j.cej.2021.129307,"['Abraham Paper (A34)', 'Abraham Paper (A7)']",O=C(C(=O)c1ccccc1)c1ccccc1,ClCCCl,O=C(C(=O)c1ccccc1)c1ccccc1.ClCCCl,True,18622
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,c1ccccc1Cl,,-12.44,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],O=C(C(=O)c1ccccc1)c1ccccc1,Clc1ccccc1,O=C(C(=O)c1ccccc1)c1ccccc1.Clc1ccccc1,True,18623
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,c1ccccc1F,,-12.44,10.1016/j.cej.2021.129307,['Abraham Paper (A6)'],O=C(C(=O)c1ccccc1)c1ccccc1,Fc1ccccc1,O=C(C(=O)c1ccccc1)c1ccccc1.Fc1ccccc1,True,18624
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,O,,-6.64,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A25)', 'Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A3)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A5)', 'Abraham Paper (A6)', 'Abraham Paper (A6)', 'Abraham Paper (A8)']",O=C(C(=O)c1ccccc1)c1ccccc1,O,O=C(C(=O)c1ccccc1)c1ccccc1.O,True,18626
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,C1CCCCC1=O,,-12.56,10.1016/j.cej.2021.129307,"['Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(C(=O)c1ccccc1)c1ccccc1,O=C1CCCCC1,O=C(C(=O)c1ccccc1)c1ccccc1.O=C1CCCCC1,True,18627
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CO,,-11.17,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CO,O=C(C(=O)c1ccccc1)c1ccccc1.CO,True,18617
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCCO,,-10.89,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCCO,True,18603
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(C)OC(C)C,,-11.25,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)OC(C)C,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)OC(C)C,True,18589
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCCCCCO,,-10.86,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A2)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCCCCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCCCCCO,True,18601
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,O1CCCC1,,-12.63,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(C(=O)c1ccccc1)c1ccccc1,C1CCOC1,O=C(C(=O)c1ccccc1)c1ccccc1.C1CCOC1,True,18578
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,O1CCOCC1,,-12.54,10.1016/j.cej.2021.129307,['Abraham Paper (A33)'],O=C(C(=O)c1ccccc1)c1ccccc1,C1COCCO1,O=C(C(=O)c1ccccc1)c1ccccc1.C1COCCO1,True,18579
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(=O)N(C)C,,-12.6,10.1016/j.cej.2021.129307,"['Abraham Paper (A20)', 'Abraham Paper (A5)']",O=C(C(=O)c1ccccc1)c1ccccc1,CC(=O)N(C)C,O=C(C(=O)c1ccccc1)c1ccccc1.CC(=O)N(C)C,True,18580
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(O)(C)C,,-10.82,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)(C)O,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)(C)O,True,18581
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(C)(C)CC(C)C,,-10.19,10.1016/j.cej.2021.129307,['Abraham Paper (A31)'],O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)CC(C)(C)C,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)CC(C)(C)C,True,18584
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(O)CC(C)C,,-10.8,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)CC(C)O,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)CC(C)O,True,18585
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,OCCC(C)C,,-10.82,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)CCO,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)CCO,True,18586
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,OCC(C)C,,-10.83,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)CO,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)CO,True,18587
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(O)C,,-10.85,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)O,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)O,True,18588
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCCCO,,-10.85,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCCCO,True,18602
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(=O)C,,-12.5,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)=O,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)=O,True,18583
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCC(O)(C)C,,-11.05,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCC(C)(C)O,O=C(C(=O)c1ccccc1)c1ccccc1.CCC(C)(C)O,True,18591
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCC(=O)C,,-12.48,10.1016/j.cej.2021.129307,"['Abraham Paper (A12)', 'Abraham Paper (A4)', 'Abraham Paper (A4)', 'Abraham Paper (A4)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCC(C)=O,O=C(C(=O)c1ccccc1)c1ccccc1.CCC(C)=O,True,18592
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(O)CC,,-10.9,10.1016/j.cej.2021.129307,"['Abraham Paper (A1)', 'Abraham Paper (A12)']",O=C(C(=O)c1ccccc1)c1ccccc1,CCC(C)O,O=C(C(=O)c1ccccc1)c1ccccc1.CCC(C)O,True,18593
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCC(O)C,,-10.89,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCC(C)O,O=C(C(=O)c1ccccc1)c1ccccc1.CCCC(C)O,True,18594
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCC(CC)CO,,-10.8,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCC(CC)CO,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCC(CC)CO,True,18595
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCC,,-10.31,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCC,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCC,True,18596
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCC,,-10.33,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCC,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCC,True,18597
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCCC,,-10.33,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCCC,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCCC,True,18598
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCCCC=CCCCCCCCC(=O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,,-11.17,10.1016/j.cej.2021.129307,['Abraham Paper (A25)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,True,18599
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CCCCCCCCCC,,-10.31,10.1016/j.cej.2021.129307,['Abraham Paper (A32)'],O=C(C(=O)c1ccccc1)c1ccccc1,CCCCCCCCCC,O=C(C(=O)c1ccccc1)c1ccccc1.CCCCCCCCCC,True,18600
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,CC(C)OCCO,,-11.81,10.1016/j.cej.2021.129307,['Abraham Paper (A12)'],O=C(C(=O)c1ccccc1)c1ccccc1,CC(C)OCCO,O=C(C(=O)c1ccccc1)c1ccccc1.CC(C)OCCO,True,18590
ClC(=O)c1ccccc1,ClC(=O)c1ccccc1,,-7.38,Compsol pure,solute-solvent same,O=C(Cl)c1ccccc1,O=C(Cl)c1ccccc1,O=C(Cl)c1ccccc1.O=C(Cl)c1ccccc1,True,18699
C1=CC=C(C=C1)C(C(=O)O)O,O,,-13.71,10.1016/j.cej.2021.129307,['Abraham Paper (A27)'],O=C(O)C(O)c1ccccc1,O,O=C(O)C(O)c1ccccc1.O,True,18895
